timestamp,approach,turn,length_ft,speed_mph,phase,light,seconds_of_light_state,seconds_since_green,recent_free_flow_speed_mph,calibration_free_flow_speed_mph,include_in_approach_data,zone_id
20210213T142835.1,W,S,11,12,0,PG,251461.11,251466.11,19,13,1,ae786812cad54f68aa98431607335574
20210213T142901.6,W,S,11,11,0,PG,251487.51,251492.51,19,13,1,ae786812cad54f68aa98431607335574
20210213T142838.6,W,S,14,8,0,PG,251464.58,251469.58,19,13,1,ae786812cad54f68aa98431607335574
20210213T142857.6,W,S,11,1,0,PG,251483.55,251488.55,19,13,1,ae786812cad54f68aa98431607335574
20210213T142907.1,W,S,11,24,0,PG,251493.00,251498.00,19,13,1,ae786812cad54f68aa98431607335574
20210213T142959.4,W,S,11,21,0,PG,251545.08,251550.08,19,13,1,ae786812cad54f68aa98431607335574
20210213T143024.0,W,S,11,17,0,PG,251569.55,251574.55,19,13,1,ae786812cad54f68aa98431607335574
20210213T143111.5,W,S,11,15,0,PG,251616.81,251621.81,19,13,1,ae786812cad54f68aa98431607335574
20210213T143114.6,W,S,11,10,0,PG,251619.94,251624.94,19,13,1,ae786812cad54f68aa98431607335574
20210213T143125.3,W,S,11,1,0,PG,251630.58,251635.58,19,13,1,ae786812cad54f68aa98431607335574
20210213T143149.7,W,S,11,7,0,PG,251654.83,251659.83,19,13,1,ae786812cad54f68aa98431607335574
20210213T143152.4,W,S,11,11,0,PG,251657.55,251662.55,19,13,1,ae786812cad54f68aa98431607335574
20210213T143152.6,W,S,25,3,0,PG,251657.68,251662.68,19,13,1,ae786812cad54f68aa98431607335574
20210213T143234.7,W,S,11,12,0,PG,251699.59,251704.59,19,13,1,ae786812cad54f68aa98431607335574
20210213T143231.6,W,S,11,14,0,PG,251696.46,251701.46,19,13,1,ae786812cad54f68aa98431607335574
20210213T143302.5,W,S,11,9,0,PG,251727.26,251732.26,19,13,1,ae786812cad54f68aa98431607335574
20210213T143259.7,W,S,11,7,0,PG,251724.51,251729.51,19,13,1,ae786812cad54f68aa98431607335574
20210213T143305.9,W,S,11,10,0,PG,251730.70,251735.70,19,13,1,ae786812cad54f68aa98431607335574
20210213T143314.4,W,S,11,14,0,PG,251739.11,251744.11,19,13,1,ae786812cad54f68aa98431607335574
20210213T143311.8,W,S,11,13,0,PG,251736.54,251741.54,19,13,1,ae786812cad54f68aa98431607335574
20210213T143320.0,W,S,11,18,0,PG,251744.73,251749.73,19,13,1,ae786812cad54f68aa98431607335574
20210213T143401.9,W,S,11,15,0,PG,251786.41,251791.41,19,13,1,ae786812cad54f68aa98431607335574
20210213T143410.6,W,S,11,19,0,PG,251795.08,251800.08,19,13,1,ae786812cad54f68aa98431607335574
20210213T143415.9,W,R,11,16,0,PG,251800.28,251805.28,19,13,1,ae786812cad54f68aa98431607335574
20210213T143422.9,W,S,11,16,0,PG,251807.32,251812.32,19,13,1,ae786812cad54f68aa98431607335574
20210213T143524.8,W,S,11,8,0,PG,251868.90,251873.90,19,13,1,ae786812cad54f68aa98431607335574
20210213T143528.2,W,S,11,2,0,PG,251872.31,251877.31,19,13,1,ae786812cad54f68aa98431607335574
20210213T143550.1,W,S,11,17,0,PG,251894.06,251899.06,19,13,1,ae786812cad54f68aa98431607335574
20210213T143703.5,W,S,11,18,0,PG,251967.09,251972.09,19,13,1,ae786812cad54f68aa98431607335574
20210213T143707.1,W,S,11,22,0,PG,251970.71,251975.71,19,13,1,ae786812cad54f68aa98431607335574
20210213T143755.7,W,S,11,14,0,PG,252019.08,252024.08,19,13,1,ae786812cad54f68aa98431607335574
20210213T143802.0,W,S,11,11,0,PG,252025.32,252030.32,19,13,1,ae786812cad54f68aa98431607335574
20210213T143811.7,W,S,11,0,0,PG,252035.00,252040.00,19,13,1,ae786812cad54f68aa98431607335574
20210213T143828.6,W,S,11,8,0,PG,252051.78,252056.78,19,13,1,ae786812cad54f68aa98431607335574
20210213T143831.6,W,S,11,10,0,PG,252054.78,252059.78,19,13,1,ae786812cad54f68aa98431607335574
20210213T143842.9,W,S,11,13,0,PG,252066.06,252071.06,19,13,1,ae786812cad54f68aa98431607335574
20210213T143918.0,W,S,11,4,0,PG,252100.92,252105.92,19,13,1,ae786812cad54f68aa98431607335574
20210213T143917.7,W,S,11,10,0,PG,252100.59,252105.59,19,13,1,ae786812cad54f68aa98431607335574
20210213T143939.5,W,S,11,2,0,PG,252122.37,252127.37,19,13,1,ae786812cad54f68aa98431607335574
20210213T143942.4,W,S,11,3,0,PG,252125.25,252130.25,19,13,1,ae786812cad54f68aa98431607335574
20210213T143946.2,W,S,11,8,0,PG,252129.04,252134.04,19,13,1,ae786812cad54f68aa98431607335574
20210213T143949.8,W,S,11,13,0,PG,252132.57,252137.57,19,13,1,ae786812cad54f68aa98431607335574
20210213T143922.8,W,S,12,1,0,PG,252105.74,252110.74,19,13,1,ae786812cad54f68aa98431607335574
20210213T143953.2,W,S,12,11,0,PG,252135.97,252140.97,19,13,1,ae786812cad54f68aa98431607335574
20210213T143955.0,W,S,11,8,0,PG,252137.78,252142.78,19,13,1,ae786812cad54f68aa98431607335574
20210213T144012.8,W,R,11,5,0,PG,252155.50,252160.50,19,13,1,ae786812cad54f68aa98431607335574
20210213T144039.2,W,S,11,13,0,PG,252181.75,252186.75,19,13,1,ae786812cad54f68aa98431607335574
20210213T144101.5,W,S,11,3,0,PG,252203.96,252208.96,19,13,1,ae786812cad54f68aa98431607335574
20210213T144104.0,W,R,11,3,0,PG,252206.44,252211.44,19,13,1,ae786812cad54f68aa98431607335574
20210213T144041.9,W,S,11,10,0,PG,252184.38,252189.38,19,13,1,ae786812cad54f68aa98431607335574
20210213T144046.4,W,S,11,0,0,PG,252188.90,252193.90,19,13,1,ae786812cad54f68aa98431607335574
20210213T144106.8,W,S,11,14,0,PG,252209.16,252214.16,19,13,1,ae786812cad54f68aa98431607335574
20210213T144157.8,W,S,11,12,0,PG,252259.94,252264.94,19,13,1,ae786812cad54f68aa98431607335574
20210213T144201.2,W,L,11,9,0,PG,252263.33,252268.33,19,13,1,ae786812cad54f68aa98431607335574
20210213T144217.6,W,S,11,0,0,PG,252279.70,252284.70,19,13,1,ae786812cad54f68aa98431607335574
20210213T144233.6,W,S,11,0,0,PG,252295.59,252300.59,19,13,1,ae786812cad54f68aa98431607335574
20210213T144214.8,W,S,11,0,0,PG,252276.89,252281.89,19,13,1,ae786812cad54f68aa98431607335574
20210213T144241.0,W,S,11,7,0,PG,252302.96,252307.96,19,13,1,ae786812cad54f68aa98431607335574
20210213T144243.5,W,S,11,8,0,PG,252305.45,252310.45,19,13,1,ae786812cad54f68aa98431607335574
20210213T144246.5,W,S,11,11,0,PG,252308.47,252313.47,19,13,1,ae786812cad54f68aa98431607335574
20210213T144250.1,W,S,11,13,0,PG,252312.03,252317.03,19,13,1,ae786812cad54f68aa98431607335574
20210213T144255.0,W,S,11,17,0,PG,252316.94,252321.94,19,13,1,ae786812cad54f68aa98431607335574
20210213T144251.5,W,S,11,13,0,PG,252313.46,252318.46,19,13,1,ae786812cad54f68aa98431607335574
20210213T144320.0,W,S,12,26,0,PG,252341.84,252346.84,19,13,1,ae786812cad54f68aa98431607335574
20210213T144337.7,W,S,15,5,0,PG,252359.43,252364.43,19,13,1,ae786812cad54f68aa98431607335574
20210213T144332.5,W,S,13,16,0,PG,252354.26,252359.26,19,13,1,ae786812cad54f68aa98431607335574
20210213T144334.5,W,S,11,14,0,PG,252356.18,252361.18,19,13,1,ae786812cad54f68aa98431607335574
20210213T144336.5,W,S,11,15,0,PG,252358.18,252363.18,19,13,1,ae786812cad54f68aa98431607335574
20210213T144440.8,W,S,11,12,0,PG,252422.25,252427.25,19,13,1,ae786812cad54f68aa98431607335574
20210213T144439.2,W,S,11,7,0,PG,252420.63,252425.63,19,13,1,ae786812cad54f68aa98431607335574
20210213T144441.9,W,S,6,3,0,PG,252423.34,252428.34,19,13,1,ae786812cad54f68aa98431607335574
20210213T144504.4,W,S,11,12,0,PG,252445.74,252450.74,19,13,1,ae786812cad54f68aa98431607335574
20210213T144505.2,W,S,11,9,0,PG,252446.47,252451.47,19,13,1,ae786812cad54f68aa98431607335574
20210213T144507.8,W,S,11,12,0,PG,252449.08,252454.08,19,13,1,ae786812cad54f68aa98431607335574
20210213T144516.0,W,S,11,13,0,PG,252457.25,252462.25,19,13,1,ae786812cad54f68aa98431607335574
20210213T144526.2,W,S,11,18,0,PG,252467.41,252472.41,19,13,1,ae786812cad54f68aa98431607335574
20210213T144548.6,W,S,11,15,0,PG,252489.72,252494.72,19,13,1,ae786812cad54f68aa98431607335574
20210213T144551.3,W,S,11,11,0,PG,252492.44,252497.44,19,13,1,ae786812cad54f68aa98431607335574
20210213T144622.4,W,S,11,1,0,PG,252523.34,252528.34,19,13,1,ae786812cad54f68aa98431607335574
20210213T144634.3,W,S,11,3,0,PG,252535.24,252540.24,19,13,1,ae786812cad54f68aa98431607335574
20210213T144628.1,W,S,11,7,0,PG,252528.99,252533.99,19,13,1,ae786812cad54f68aa98431607335574
20210213T144630.7,W,S,11,4,0,PG,252531.61,252536.61,19,13,1,ae786812cad54f68aa98431607335574
20210213T144633.4,W,L,11,8,0,PG,252534.33,252539.33,19,13,1,ae786812cad54f68aa98431607335574
20210213T144647.1,W,L,11,12,0,PG,252547.97,252552.97,19,13,1,ae786812cad54f68aa98431607335574
20210213T144712.8,W,S,11,18,0,PG,252573.54,252578.54,19,13,1,ae786812cad54f68aa98431607335574
20210213T144724.3,W,S,11,0,0,PG,252585.03,252590.03,19,13,1,ae786812cad54f68aa98431607335574
20210213T144741.8,W,S,11,1,0,PG,252602.35,252607.35,19,13,1,ae786812cad54f68aa98431607335574
20210213T144745.3,W,S,11,2,0,PG,252605.84,252610.84,19,13,1,ae786812cad54f68aa98431607335574
20210213T144749.0,W,S,11,7,0,PG,252609.60,252614.60,19,13,1,ae786812cad54f68aa98431607335574
20210213T144751.4,W,S,11,10,0,PG,252611.92,252616.92,19,13,1,ae786812cad54f68aa98431607335574
20210213T144800.1,W,S,11,18,0,PG,252620.62,252625.62,19,13,1,ae786812cad54f68aa98431607335574
20210213T144820.8,W,S,11,15,0,PG,252641.18,252646.18,19,13,1,ae786812cad54f68aa98431607335574
20210213T144839.9,W,S,11,26,0,PG,252660.21,252665.21,19,13,1,ae786812cad54f68aa98431607335574
20210213T144848.0,W,S,11,21,0,PG,252668.27,252673.27,19,13,1,ae786812cad54f68aa98431607335574
20210213T144858.2,W,S,11,19,0,PG,252678.42,252683.42,19,13,1,ae786812cad54f68aa98431607335574
20210213T144902.9,W,S,11,22,0,PG,252683.10,252688.10,19,13,1,ae786812cad54f68aa98431607335574
20210213T144909.3,W,S,11,19,0,PG,252689.52,252694.52,19,13,1,ae786812cad54f68aa98431607335574
20210213T144920.5,W,S,11,17,0,PG,252700.62,252705.62,19,13,1,ae786812cad54f68aa98431607335574
20210213T145010.8,W,S,11,13,0,PG,252750.69,252755.69,19,13,1,ae786812cad54f68aa98431607335574
20210213T145013.4,W,S,11,10,0,PG,252753.26,252758.26,19,13,1,ae786812cad54f68aa98431607335574
20210213T145016.8,W,S,11,3,0,PG,252756.70,252761.70,19,13,1,ae786812cad54f68aa98431607335574
20210213T145021.8,W,S,11,10,0,PG,252761.66,252766.66,19,13,1,ae786812cad54f68aa98431607335574
20210213T145024.7,W,S,6,10,0,PG,252764.53,252769.53,19,13,1,ae786812cad54f68aa98431607335574
20210213T145028.3,W,S,11,12,0,PG,252768.17,252773.17,19,13,1,ae786812cad54f68aa98431607335574
20210213T145126.3,W,S,11,6,0,PG,252825.87,252830.87,19,13,1,ae786812cad54f68aa98431607335574
20210213T145120.2,W,S,11,13,0,PG,252819.77,252824.77,19,13,1,ae786812cad54f68aa98431607335574
20210213T145125.9,W,S,11,7,0,PG,252825.42,252830.42,19,13,1,ae786812cad54f68aa98431607335574
20210213T145133.7,W,S,11,0,0,PG,252833.16,252838.16,19,13,1,ae786812cad54f68aa98431607335574
20210213T145204.1,W,S,6,2,0,PG,252863.46,252868.46,19,13,1,ae786812cad54f68aa98431607335574
20210213T145235.7,W,S,11,7,0,PG,252894.91,252899.91,19,13,1,ae786812cad54f68aa98431607335574
20210213T145234.8,W,S,11,12,0,PG,252893.96,252898.96,19,13,1,ae786812cad54f68aa98431607335574
20210213T145302.0,W,S,11,4,0,PG,252921.04,252926.04,19,13,1,ae786812cad54f68aa98431607335574
20210213T145259.2,W,S,35,8,0,PG,252918.31,252923.31,19,13,1,ae786812cad54f68aa98431607335574
20210213T145248.0,W,S,11,0,0,PG,252907.17,252912.17,19,13,1,ae786812cad54f68aa98431607335574
20210213T145306.7,W,S,11,9,0,PG,252925.73,252930.73,19,13,1,ae786812cad54f68aa98431607335574
20210213T145359.1,W,S,11,16,0,PG,252977.91,252982.91,19,13,1,ae786812cad54f68aa98431607335574
20210213T145355.1,W,S,11,13,0,PG,252973.96,252978.96,19,13,1,ae786812cad54f68aa98431607335574
20210213T145434.9,W,S,11,18,0,PG,253013.53,253018.53,19,13,1,ae786812cad54f68aa98431607335574
20210213T145438.3,W,S,11,24,0,PG,253016.92,253021.92,19,13,1,ae786812cad54f68aa98431607335574
20210213T145507.0,W,S,11,14,0,PG,253045.53,253050.53,19,13,1,ae786812cad54f68aa98431607335574
20210213T145515.1,W,S,11,15,0,PG,253053.57,253058.57,19,13,1,ae786812cad54f68aa98431607335574
20210213T145546.2,W,S,11,18,0,PG,253084.52,253089.52,19,13,1,ae786812cad54f68aa98431607335574
20210213T145601.0,W,S,11,19,0,PG,253099.20,253104.20,19,13,1,ae786812cad54f68aa98431607335574
20210213T145553.4,W,L,11,8,0,PG,253091.61,253096.61,19,13,1,ae786812cad54f68aa98431607335574
20210213T145631.5,W,S,11,21,0,PG,253129.60,253134.60,19,13,1,ae786812cad54f68aa98431607335574
20210213T145633.4,W,S,11,22,0,PG,253131.53,253136.53,19,13,1,ae786812cad54f68aa98431607335574
20210213T145636.8,W,S,11,19,0,PG,253134.90,253139.90,19,13,1,ae786812cad54f68aa98431607335574
20210213T145639.1,W,S,11,20,0,PG,253137.16,253142.16,19,13,1,ae786812cad54f68aa98431607335574
20210213T145627.5,W,S,11,23,0,PG,253125.65,253130.65,19,13,1,ae786812cad54f68aa98431607335574
20210213T145759.3,W,S,11,23,0,PG,253216.98,253221.98,19,13,1,ae786812cad54f68aa98431607335574
20210213T145812.6,W,S,11,16,0,PG,253230.22,253235.22,19,13,1,ae786812cad54f68aa98431607335574
20210213T145848.0,W,S,11,15,0,PG,253265.48,253270.48,19,13,1,ae786812cad54f68aa98431607335574
20210213T145852.9,W,S,11,16,0,PG,253270.38,253275.38,19,13,1,ae786812cad54f68aa98431607335574
20210213T145912.3,W,S,11,15,0,PG,253289.67,253294.67,19,13,1,ae786812cad54f68aa98431607335574
20210213T145914.8,W,S,11,12,0,PG,253292.12,253297.12,19,13,1,ae786812cad54f68aa98431607335574
20210213T145925.8,W,S,12,0,0,PG,253303.04,253308.04,19,13,1,ae786812cad54f68aa98431607335574
20210213T145944.5,W,S,11,7,0,PG,253321.72,253326.72,19,13,1,ae786812cad54f68aa98431607335574
20210213T145949.6,W,S,11,12,0,PG,253326.78,253331.78,19,13,1,ae786812cad54f68aa98431607335574
20210213T150029.2,W,S,11,23,0,PG,253366.16,253371.16,19,13,1,ae786812cad54f68aa98431607335574
20210213T150036.1,W,S,11,13,0,PG,253373.01,253378.01,19,13,1,ae786812cad54f68aa98431607335574
20210213T150038.6,W,S,11,10,0,PG,253375.54,253380.54,19,13,1,ae786812cad54f68aa98431607335574
20210213T150126.9,W,S,11,17,0,PG,253423.59,253428.59,19,13,1,ae786812cad54f68aa98431607335574
20210213T150134.5,W,S,11,16,0,PG,253431.17,253436.17,19,13,1,ae786812cad54f68aa98431607335574
20210213T150151.8,W,S,11,13,0,PG,253448.38,253453.38,19,13,1,ae786812cad54f68aa98431607335574
20210213T150149.8,W,S,12,15,0,PG,253446.41,253451.41,19,13,1,ae786812cad54f68aa98431607335574
20210213T150155.8,W,S,11,1,0,PG,253452.41,253457.41,19,13,1,ae786812cad54f68aa98431607335574
20210213T150227.2,W,S,15,5,0,PG,253483.59,253488.59,19,13,1,ae786812cad54f68aa98431607335574
20210213T150221.0,W,S,11,3,0,PG,253477.49,253482.49,19,13,1,ae786812cad54f68aa98431607335574
20210213T150223.5,W,S,11,8,0,PG,253479.90,253484.90,19,13,1,ae786812cad54f68aa98431607335574
20210213T150226.7,W,S,11,10,0,PG,253483.12,253488.12,19,13,1,ae786812cad54f68aa98431607335574
20210213T150234.8,W,S,11,14,0,PG,253491.20,253496.20,19,13,1,ae786812cad54f68aa98431607335574
20210213T150345.9,W,R,11,10,0,PG,253561.96,253566.96,19,13,1,ae786812cad54f68aa98431607335574
20210213T150401.3,W,S,11,13,0,PG,253577.27,253582.27,19,13,1,ae786812cad54f68aa98431607335574
20210213T150422.4,W,S,11,13,0,PG,253598.24,253603.24,19,13,1,ae786812cad54f68aa98431607335574
20210213T150441.7,W,S,12,10,0,PG,253617.48,253622.48,19,13,1,ae786812cad54f68aa98431607335574
20210213T150456.9,W,S,12,2,0,PG,253632.61,253637.61,19,13,1,ae786812cad54f68aa98431607335574
20210213T150457.4,W,S,11,6,0,PG,253633.07,253638.07,19,13,1,ae786812cad54f68aa98431607335574
20210213T150501.1,W,S,11,7,0,PG,253636.82,253641.82,19,13,1,ae786812cad54f68aa98431607335574
20210213T150551.3,W,S,18,5,0,PG,253686.74,253691.74,19,13,1,ae786812cad54f68aa98431607335574
20210213T150551.1,W,S,11,14,0,PG,253686.52,253691.52,19,13,1,ae786812cad54f68aa98431607335574
20210213T150621.6,W,S,11,8,0,PG,253716.89,253721.89,19,13,1,ae786812cad54f68aa98431607335574
20210213T150601.9,W,S,11,4,0,PG,253697.32,253702.32,19,13,1,ae786812cad54f68aa98431607335574
20210213T150619.2,W,S,11,2,0,PG,253714.56,253719.56,19,13,1,ae786812cad54f68aa98431607335574
20210213T150627.6,W,S,11,10,0,PG,253722.87,253727.87,19,13,1,ae786812cad54f68aa98431607335574
20210213T150630.8,W,S,11,13,0,PG,253726.07,253731.07,19,13,1,ae786812cad54f68aa98431607335574
20210213T150632.3,W,S,11,13,0,PG,253727.55,253732.55,19,13,1,ae786812cad54f68aa98431607335574
20210213T150637.2,W,S,16,4,0,PG,253732.44,253737.44,19,13,1,ae786812cad54f68aa98431607335574
20210213T150634.3,W,S,11,14,0,PG,253729.51,253734.51,19,13,1,ae786812cad54f68aa98431607335574
20210213T150636.7,W,S,11,17,0,PG,253731.98,253736.98,19,13,1,ae786812cad54f68aa98431607335574
20210213T150638.8,W,S,11,13,0,PG,253734.04,253739.04,19,13,1,ae786812cad54f68aa98431607335574
20210213T150646.7,W,S,11,14,0,PG,253741.89,253746.89,19,13,1,ae786812cad54f68aa98431607335574
20210213T150645.1,W,S,11,12,0,PG,253740.34,253745.34,19,13,1,ae786812cad54f68aa98431607335574
20210213T150658.9,W,S,12,16,0,PG,253754.06,253759.06,19,13,1,ae786812cad54f68aa98431607335574
20210213T150703.5,W,S,6,18,0,PG,253758.66,253763.66,19,13,1,ae786812cad54f68aa98431607335574
20210213T150719.5,W,S,11,9,0,PG,253774.53,253779.53,19,13,1,ae786812cad54f68aa98431607335574
20210213T150716.1,W,S,11,13,0,PG,253771.15,253776.15,19,13,1,ae786812cad54f68aa98431607335574
20210213T150719.7,W,S,11,3,0,PG,253774.78,253779.78,19,13,1,ae786812cad54f68aa98431607335574
20210213T150728.9,W,S,11,5,0,PG,253783.91,253788.91,19,13,1,ae786812cad54f68aa98431607335574
20210213T150744.3,W,S,11,16,0,PG,253799.20,253804.20,19,13,1,ae786812cad54f68aa98431607335574
20210213T150757.8,W,S,11,17,0,PG,253812.62,253817.62,19,13,1,ae786812cad54f68aa98431607335574
20210213T150833.7,W,S,11,18,0,PG,253848.37,253853.37,19,13,1,ae786812cad54f68aa98431607335574
